# Time, Target (V), Target (I), Prediction (V), Prediction (I)
1.350361242268012951e+01,9.325842696629214057e-01,7.037037037037036091e-01,9.380118846893310547e-01,7.419964671134948730e-01
1.351408439819209306e+01,9.438202247191012084e-01,7.407407407407405886e-01,9.398078322410583496e-01,7.445618510246276855e-01
6.167993576547960544e+00,7.303370786516855118e-01,5.370370370370369795e-01,7.402998208999633789e-01,5.610622763633728027e-01
3.916518841475275625e+00,5.730337078651686067e-01,5.925925925925925597e-01,5.701797008514404297e-01,5.805875062942504883e-01
8.178612874845429204e+00,8.314606741573034032e-01,6.111111111111110494e-01,8.306931257247924805e-01,5.956276059150695801e-01
1.485973325147972268e+01,8.764044943820226141e-01,6.296296296296296502e-01,8.753737211227416992e-01,5.924884676933288574e-01
1.129402558965530723e+01,9.325842696629214057e-01,7.222222222222220989e-01,9.190599918365478516e-01,7.266787886619567871e-01
1.381777168803910705e+01,9.775280898876405056e-01,7.777777777777776791e-01,9.790487289428710938e-01,7.862716913223266602e-01
2.921681167838507953e+00,4.157303370786517016e-01,6.481481481481481399e-01,4.186350107192993164e-01,6.438393592834472656e-01
4.644321139556911504e+00,6.741573033707864981e-01,6.481481481481481399e-01,6.881961822509765625e-01,6.811714768409729004e-01
9.948376736367677609e+00,9.325842696629214057e-01,7.222222222222220989e-01,9.259651899337768555e-01,7.009803652763366699e-01
8.848819307611250906e+00,8.539325842696630087e-01,6.851851851851850084e-01,8.476743698120117188e-01,6.608961224555969238e-01
4.843288674284265127e+00,7.303370786516855118e-01,7.592592592592591894e-01,7.364827990531921387e-01,7.254945039749145508e-01
1.261349450416301821e+01,8.876404494382023058e-01,5.925925925925925597e-01,8.765128850936889648e-01,6.033478379249572754e-01
5.602506898901798316e+00,7.977528089887641061e-01,6.666666666666666297e-01,7.924247384071350098e-01,6.775415539741516113e-01
4.591961261997081323e+00,6.741573033707864981e-01,6.666666666666666297e-01,6.751582622528076172e-01,6.665613055229187012e-01
